"","id","company_urlname","company_id","shares","C2B_likes","total_comments","created_date","post_time","post_date","weekday","time","type","message","afinnscore","bingscore","anger","anticipation","disgust","fear","joy","negative.x","positive.x","sadness","surprise","trust","constraining","litigious","negative.y","positive.y","uncertainty","n"
"99",99,"Acura","85299287409",0,73,32,"2012-01-08","17:00:13","2012-01-08",7,"afternoon","link","the detroit auto show starts tomorrow, and acura will be unveiling three very exciting vehicles! sign-up today to receive a text message reminder just before the live press event so you can tune in on your desktop or smart phone. don’t forget to join the conversation on twitter and tag, #acuradetroit! ",4,2,0,2,0,0,1,1,2,0,1,0,0,0,0,1,0,27
"100",100,"Acura","85299287409",0,67,19,"2012-01-07","17:00:10","2012-01-07",6,"afternoon","link","did you know that many acura vehicles have an optional gps-linked temperature control system? the system uses global positioning to monitor the sun’s intensity and location relative to the vehicle, enabling each side of the cabin to maintain its designated temperature. ",NA,NA,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,22
"101",101,"Acura","85299287409",0,24,22,"2012-01-06","15:55:11","2012-01-06",5,"afternoon","link","who is traveling this weekend?  any exciting plans for you and your acura? if so, share them with us here and at celebrate.acura.com. ",4,1,0,2,0,0,2,0,3,0,1,1,0,0,0,1,0,7
"102",102,"Acura","85299287409",0,32,2,"2012-01-05","16:55:10","2012-01-05",4,"afternoon","link","do you have a story to share about your acura? visit our celebrate site and tell us about it: ",4,1,0,1,0,0,1,0,2,0,0,1,NA,NA,NA,NA,NA,6
"103",103,"Acura","85299287409",0,53,22,"2012-01-04","16:55:13","2012-01-04",3,"afternoon","link","anyone planning on making the trip to detroit for the auto show? if you won’t be there in person, how many of you plan on tuning in to watch the live press event on your mobile phone or desktop? ",NA,NA,0,4,0,1,0,0,1,0,1,1,NA,NA,NA,NA,NA,15
"104",104,"Acura","85299287409",0,23,6,"2012-01-03","17:50:11","2012-01-03",2,"afternoon","link","it’s quick and easy to retrieve your radio or navi code. find it fast at my acura. ",1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9
"105",105,"Acura","85299287409",0,56,34,"2012-01-02","17:55:09","2012-01-02",1,"afternoon","link","we’re getting ready for the acura press conference at the detroit auto show on january 9th, when we’ll have some very exciting things to tell you! to make sure you have a front row seat to the big event, sign up to receive an sms reminder before the show, and tune in on your desktop or mobile device to watch it live. for more info visit: ",3,2,1,4,0,1,1,1,2,0,1,0,0,0,0,1,0,27
"106",106,"Acura","85299287409",0,43,25,"2012-01-01","18:50:09","2012-01-01",7,"afternoon","link","it’s the first day of 2012! how did you ring in the new year last night? ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"107",107,"astonmartin","15678718354",174,2268,22,"2012-03-12","11:14:45","2012-03-12",1,"morning","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"108",108,"astonmartin","15678718354",2181,14754,282,"2012-03-11","15:56:11","2012-03-11",7,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"109",109,"astonmartin","15678718354",79,1404,24,"2012-03-11","08:52:22","2012-03-11",7,"morning","link","robb report features the aston martin virage volante, see what the judges of the 2012 car of the year competition thought....",NA,NA,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,11
"110",110,"astonmartin","15678718354",20,1007,29,"2012-03-09","18:05:07","2012-03-09",5,"afternoon","status","we're only 10k fans away from the 1.5m mark - the countdown is on!",NA,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,5
"111",111,"astonmartin","15678718354",474,3474,75,"2012-03-09","15:51:38","2012-03-09",5,"afternoon","video","nearly 2,000 likes for our v12 zagato, forza motorsport 4 picture - so let's go a step further with this exclusive film of in-game footage...",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,13
"112",112,"astonmartin","15678718354",267,2806,68,"2012-03-09","14:10:42","2012-03-09",5,"afternoon","photo","we're delighted to announce the inclusion of the aston martin v12 zagato in forza motorsport 4.  launched earlier this week as part of the march pirelli car pack you now have the chance to experience the thrill of driving the 2011 v12 zagato concept on some of the world's most iconic race tracks.look out for a special film of in-game footage coming later today....for more information: _pirelli_car_pack/",6,2,0,3,0,1,3,0,5,0,3,1,0,0,0,1,0,36
"113",113,"astonmartin","15678718354",2181,14754,282,"2012-03-09","11:02:22","2012-03-09",5,"morning","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"114",114,"astonmartin","15678718354",2181,14754,282,"2012-03-08","13:55:28","2012-03-08",4,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"115",115,"astonmartin","15678718354",2181,14754,282,"2012-03-07","14:03:52","2012-03-07",3,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"116",116,"astonmartin","15678718354",397,3216,115,"2012-03-06","16:37:18","2012-03-06",2,"afternoon","photo","today saw the opening of the 2012 geneva motor show.  a total of eight aston martins from across our model line-up are on display, including the european debut of the v12 zagato, the new 2012 v8 vantage and two unique cars produced by our bespoke personalisation service 'q by aston martin'. we'll be posting pictures over the next few days to give you a flavour of our stand!to see further images and to watch the exclusive press conference given earlier today by aston martin ceo dr. ulrich bez visit: ",2,NA,0,1,0,1,0,0,4,0,1,0,0,0,0,1,0,43
"117",117,"astonmartin","15678718354",281,2946,41,"2012-03-05","09:23:55","2012-03-05",1,"morning","link","evo have driven the aston martin virage volante, find out what they thought in the full performance car review: _aston_martin_virage_volante.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"118",118,"astonmartin","15678718354",1881,6308,219,"2012-03-04","20:10:33","2012-03-04",7,"night","video","we gave you a teaser of this film a couple of weeks ago, now, ahead of the v12 zagato's european showcase debut at the geneva motor show here is the full length piece - the dynamic debut of the aston martin v12 zagato.learn more: ",NA,1,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,21
"119",119,"astonmartin","15678718354",619,5235,188,"2012-03-04","15:54:11","2012-03-04",7,"afternoon","photo","yesterday's picture of the virage volante seemed to go down quite well, so here's a shot of the front!this virage volante is finished in satin mariana blue paint and is  one of two unique cars produced by our ultimate personalisation service 'q by aston martin' which, alongside a further six models, we will be exhibiting at the geneva motor show this week.read the full aston martin at geneva 2012 press release:  more information on q by aston martin: ",NA,NA,1,1,0,1,0,1,3,3,2,0,NA,NA,NA,NA,NA,36
"120",120,"astonmartin","15678718354",68,933,13,"2012-03-03","15:33:22","2012-03-03",6,"afternoon","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"121",121,"astonmartin","15678718354",745,5937,300,"2012-03-03","13:13:43","2012-03-03",6,"afternoon","photo","next week sees the start of the 2012 geneva motor show where we are excited to be exhibiting eight cars from across our model line-up. on display will be the limited edition v12 zagato, the european debut of the car in production form, the v8 vantage s and recently revised v8 vantage, a dbs coupe, v12 vantage and rapide.  also on display will be two unique cars prepared by the new bespoke service, 'q by aston martin', including a virage volante finished in mariana blue satin paint with a leather strap luggage rack (pictured).to keep you up to date we'll be posting exclusive images from the stand throughout the first week of the show.to read the full press release:  find out more on q by aston martin: ",5,0,1,5,0,0,1,2,7,3,2,2,0,0,0,2,1,64
"122",122,"astonmartin","15678718354",381,3240,50,"2012-03-02","16:44:27","2012-03-02",5,"afternoon","link","if you haven't seen these before then they're well worth a watch, a series of design & engineering masterclass films from across our model range filmed from our frankfurt motor show stand last september - enjoy!",4,2,0,2,0,1,1,0,3,0,0,2,0,0,0,1,0,15
"123",123,"astonmartin","15678718354",245,2366,35,"2012-03-02","12:40:33","2012-03-02",5,"morning","photo","ahead of the geneva motor show next week we want to get you in the mood by sharing these shots from the iaa frankfurt show in september last year!we'll be posting exclusive pictures direct from our geneva stand throughout next week including shots of the v12 zagato road-car and new 2012 v8 vantage.",2,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,26
"124",124,"astonmartin","15678718354",518,3775,165,"2012-03-01","21:50:54","2012-03-01",4,"night","photo","just ahead of the international geneva motor show aston martin has announced rapid expansion plans for italy. adding to its two established dealerships in bologna and milan, two new locations in udine and verona have just opened with rome and bari to follow later this year.read the full press release: ",NA,1,0,0,0,0,1,0,2,0,1,0,NA,NA,NA,NA,NA,25
"125",125,"astonmartin","15678718354",177,2119,64,"2012-03-01","16:24:14","2012-03-01",4,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"126",126,"astonmartin","15678718354",153,892,24,"2012-02-29","15:54:44","2012-02-29",3,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"127",127,"astonmartin","15678718354",186,2285,28,"2012-02-27","13:04:52","2012-02-27",1,"afternoon","link","read this ask men feature to learn more about the new aston martin vantage range:  more information visit: ",NA,NA,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,9
"128",128,"astonmartin","15678718354",76,1291,42,"2012-02-27","08:20:31","2012-02-27",1,"morning","photo","great picture of dbs on the top gear festival poster!",2,1,0,2,0,0,1,0,3,0,1,1,NA,NA,NA,NA,NA,6
"129",129,"astonmartin","15678718354",222,2059,40,"2012-02-25","11:28:11","2012-02-25",6,"morning","link","complex magazine feature '25 of the best aston martins' - a history lesson combined with some brilliant photography!",4,0,0,2,0,0,1,0,3,0,0,2,0,0,0,1,0,11
"130",130,"astonmartin","15678718354",733,3563,97,"2012-02-24","17:09:11","2012-02-24",5,"afternoon","video","we always like to publish a 'friday film', but this is a very special one - the first footage of the new vantage gte car in action....",NA,NA,0,0,0,0,1,0,2,0,0,0,NA,NA,NA,NA,NA,9
"131",131,"astonmartin","15678718354",120,1431,15,"2012-02-24","16:53:44","2012-02-24",5,"afternoon","photo","big news from aston martin racing....",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"132",132,"astonmartin","15678718354",354,2923,117,"2012-02-24","11:10:01","2012-02-24",5,"morning","photo","we've been featuring the new 2012 aston martin v8 vantage all week, but here's more information on the whole vantage range, six cars of unique, unmistakable character but all possessing the qualities of power, beauty and soul.to find out more: ",NA,1,0,0,0,0,1,0,3,0,1,0,NA,NA,NA,NA,NA,19
"133",133,"astonmartin","15678718354",681,6037,98,"2012-02-23","17:55:07","2012-02-23",4,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"134",134,"astonmartin","15678718354",16,1154,45,"2012-02-23","10:10:54","2012-02-23",4,"morning","status","we've just passed the 1.3m likes mark! thank you to everyone!",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"135",135,"astonmartin","15678718354",681,6037,98,"2012-02-22","17:33:53","2012-02-22",3,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"136",136,"astonmartin","15678718354",46,1003,7,"2012-02-22","14:17:00","2012-02-22",3,"afternoon","link","an exclusive competition from hackett london here, your chance to win an aston martin v8 vantage coupe or exciting aston martin & aston martin racing experiences...",11,2,0,2,0,0,1,1,1,0,2,0,0,0,0,3,0,18
"137",137,"astonmartin","15678718354",207,1929,83,"2012-02-22","11:07:49","2012-02-22",3,"morning","photo","the aston martin db5 never fails to stir some interest! here's a period shot, 'capital elegance', of the db5 outside the hilton hotel in london. this is one of a series of limited edition prints available for purchase from our online store: +art&item=527",-3,-1,2,4,0,1,2,2,3,3,2,2,0,0,1,0,0,23
"138",138,"astonmartin","15678718354",519,4570,102,"2012-02-21","21:57:16","2012-02-21",2,"night","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"139",139,"astonmartin","15678718354",439,2610,49,"2012-02-21","12:31:23","2012-02-21",2,"morning","video","we shared the link below but an embed is easier to view - the new vantage gt3 car in action last week, enjoy that v12 sound!more information: www.astonmartin.com/racing",3,2,0,1,0,0,1,0,3,0,0,1,0,0,0,2,0,16
"140",140,"astonmartin","15678718354",139,1677,28,"2012-02-21","11:08:13","2012-02-21",2,"morning","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"141",141,"astonmartin","15678718354",518,3553,135,"2012-02-21","08:26:52","2012-02-21",2,"morning","photo","fancy getting up close and personal with the v12 zagato? check out our new 360 degree spin, allowing you to see the car at any angle. available to view in five exterior colours, including the four unique v12 zagato colour schemes - diavolo red, alba blue, alloro green and scintilla silver you can see some of the design cues which make the v12 zagato such a desirable model and the pinnacle of the vantage range.experience it now: ",2,3,0,1,0,0,2,0,9,1,1,2,0,0,0,1,0,38
"142",142,"astonmartin","15678718354",299,2954,118,"2012-02-20","17:32:27","2012-02-20",1,"afternoon","photo","the aston martin vantage is a modern high-performance icon, a timelessly handsome sports car that distills our unique engineering and design ethos into a model of unmistakable character.  today this iconic range evolves, with a comprehensive array of improvements to the v8 vantage enhancing the dynamic feel and style of the car. there are also changes at the top-end of the range with the new v12 zagato assuming the role of flagship when it enters production later in the year.read the full press release:  more information on the aston martin v8 vantage: ",6,6,0,2,0,0,0,0,7,0,2,2,0,0,0,2,1,48
"143",143,"astonmartin","15678718354",1410,11851,196,"2012-02-18","14:27:02","2012-02-18",6,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"144",144,"astonmartin","15678718354",262,3093,81,"2012-02-17","10:14:05","2012-02-17",5,"morning","photo","aston martin were delighted to be involved in 'top gear on ice' that took place in stockholm yesterday - an exclusive event ahead of 'top gear live' happening next month.the stig gave guests and journalists a series of exhilarating drives around the ice track in an aston martin dbs.  watch in-car footage here: ",12,4,0,5,0,1,1,0,6,0,1,3,0,0,0,2,0,31
"145",145,"astonmartin","15678718354",790,3176,133,"2012-02-15","20:58:44","2012-02-15",3,"night","video","here we go then - the first, stunning and exclusive footage of the aston martin v12 zagato, a teaser of the full film we will release in the near future.for more on the v12 zagato: www.astonmartin.com/cars/v12-zagato",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,17
"146",146,"astonmartin","15678718354",604,4397,190,"2012-02-15","17:10:42","2012-02-15",3,"afternoon","photo","following the release of the first v12 zagato road car imagery last week, we were delighted to officially unveil the car at the kuwait concours d'elegance earlier today.we'll also be releasing the first film footage of the car in a few hours - here's a still to give you a sneak preview....for more on the v12 zagato: www.astonmartin.com/cars/v12-zagato",3,0,1,1,0,1,1,1,1,0,2,0,0,0,0,1,0,29
"147",147,"astonmartin","15678718354",155,2277,40,"2012-02-14","18:51:44","2012-02-14",2,"afternoon","photo","enjoyed our aston martin on ice pictures? well aston martin’s 4th annual winter driving experience is proving to be red-hot by attracting more customers than ever.  more than 200 attendees from all four corners of the world are enjoying this exclusive experience, with guests from 18 european countries, south africa, usa, canada, and also for the first time, china.the full gallery featuring some spectacular images can be found here:  for more information: ",6,5,1,3,0,0,2,0,3,0,1,2,0,0,0,4,0,40
"148",148,"astonmartin","15678718354",419,3326,128,"2012-02-13","22:16:08","2012-02-13",1,"night","photo","two classic british (and french) icons here in a photo taken at heathrow airport; a 1970's amv8 saloon and the unmistakable nose of concorde.for more on the amv8: ",NA,1,1,1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,14
